"Month","Customer","Total Transfer In","Total Transfer Out","Account Monthly Balance"
5,"3254807889926696960",5759.620000000001,3168.23,2591.390000000001
5,"561005836656929728",2348.6000000000004,4101.37,-1752.7699999999995
5,"1539172091515701504",17912.86,6954.619999999999,10958.240000000002
5,"2158569817211992064",11570.66,2265.22,9305.44
5,"1874511988338982144",13317.939999999999,7680.57,5637.369999999999
5,"3115595091334747648",5668.49,2912.73,2755.7599999999998
5,"2212814760846866688",9139.35,7302.62,1836.7300000000005
5,"1356149810326048000",5555.83,6095.37,-539.54
5,"3022268307969619968",17413.02,7624.95,9788.07
5,"3279320516912076800",9469.89,9106.86,363.02999999999884
5,"676986658848576128",4119.5599999999995,4721.07,-601.5100000000002
5,"9527408062852068",5427.54,1524.51,3903.0299999999997
5,"2066136933738108160",4478.06,4240.14,237.92000000000007
5,"1478053522480575488",2624.91,2157.96,466.9499999999998
5,"3013277246331720192",12055.61,8324.5,3731.1100000000006
5,"318539371756529536",11136.71,5179.93,5956.779999999999
5,"1556557493005340416",15548.93,10938.02,4610.91
5,"417251724652343360",8805.72,4803.3099999999995,4002.41
5,"3352337347671124480",6529.26,5150.860000000001,1378.3999999999996
5,"3330404591954178048",7200.67,1908.93,5291.74
5,"116996901687149776",7489.45,5137.71,2351.74
5,"2907840415306949632",1981.6399999999999,2719.12,-737.48
5,"1283006474884307968",11198.990000000002,454.49,10744.500000000002
5,"1744672507293244928",3823.66,3858.92,-35.26000000000022
5,"1649358844343140352",7872.099999999999,4347.389999999999,3524.71
5,"3097532735690946560",6073.07,2915.9300000000003,3157.1399999999994
5,"1891482073965608192",13617.52,8131.11,5486.410000000001
5,"3247032440395754496",7917.72,1614.6,6303.120000000001
5,"629130469851384704",5770.16,4490.18,1279.9799999999996
5,"3197890753074421248",14870.62,933.6899999999999,13936.93
5,"3184295326825659904",14853.850000000002,4327.54,10526.310000000001
5,"2578651072419269632",16253.75,2603.84,13649.91
5,"1865405964948017408",3830.26,1958.15,1872.1100000000001
5,"3302985222893462528",9929.18,6631.46,3297.7200000000003
5,"2119847133891078912",7124.44,4894.44,2230.0
5,"3039352520753359872",10689.0,5027.34,5661.66
5,"1278866138757510912",6394.389999999999,3536.34,2858.0499999999993
5,"2447768120849584640",3038.85,42.44,2996.41
5,"2691267137766664704",7604.35,1848.15,5756.200000000001
5,"3238152403569252352",5174.26,1627.5500000000002,3546.71
5,"3150152255015922688",20255.980000000003,4478.120000000001,15777.860000000002
5,"770790994167769728",8394.23,4207.41,4186.82
5,"3377641768134651904",4150.23,1569.43,2580.7999999999993
5,"2295234173185159936",6126.7,2165.6,3961.1
5,"1911663603765062144",10219.04,5232.32,4986.720000000001
5,"1137256352859571968",12776.470000000001,7115.0,5661.470000000001
5,"2024381212824224512",6211.26,1264.24,4947.02
5,"479239916106664960",9372.29,3757.5299999999997,5614.760000000001
5,"1417295282066244864",12000.36,3626.35,8374.01
5,"1009769804407361920",4578.700000000001,1193.0,3385.7000000000007
5,"1138692115115416576",11234.56,9811.67,1422.8899999999994
5,"2680326413317721600",5000.9,1455.9699999999998,3544.93
5,"2385636401076841984",6913.16,6404.34,508.8199999999997
5,"1185200746298625792",11892.439999999999,6113.34,5779.0999999999985
5,"478418125769664512",12497.970000000001,9304.18,3193.790000000001
5,"3234268247958950912",2016.96,619.25,1397.71
5,"211875139806395872",9907.189999999999,3125.61,6781.579999999998
5,"2556032184219250176",11959.589999999998,2853.43,9106.159999999998
5,"1096610930062643584",2971.4800000000005,4992.72,-2021.2399999999998
5,"942392979162068736",20040.16,5943.27,14096.89
5,"3000108526061319168",13614.28,2861.52,10752.76
5,"16937623736429920",10319.01,2376.44,7942.57
5,"408062171112786048",10672.670000000002,2298.97,8373.700000000003
5,"3327862885669716992",15345.240000000002,9515.08,5830.160000000002
5,"2391881790801227776",3329.3399999999997,878.24,2451.0999999999995
5,"104060457331009808",6019.34,5393.2,626.1400000000003
5,"2966861891910766592",17979.59,4154.5599999999995,13825.03
5,"2220351512403492864",14301.18,3552.39,10748.79
5,"947573364680528000",5341.8099999999995,83.83,5257.98
5,"2748648742758254592",6930.250000000001,3735.65,3194.600000000001
5,"2417900883591933952",11555.45,4198.719999999999,7356.730000000001
5,"1166949243737626880",2276.3,714.29,1562.0100000000002
5,"2834674133009393152",9182.18,10353.96,-1171.7799999999988
5,"2000137791465065472",12975.96,3699.74,9276.22
5,"1226347765130377984",3503.8,452.13,3051.67
5,"1427294406065261824",12529.67,308.05,12221.62
5,"2053041876384868864",3171.92,585.84,2586.08
5,"3305420068558599168",8594.73,5041.049999999999,3553.6800000000003
5,"1697046692936087552",6287.2699999999995,1130.56,5156.709999999999
5,"2246690143155060992",11227.669999999998,5419.6,5808.069999999998
5,"2702522241585799168",3341.94,569.54,2772.4
5,"2320152764259934208",9068.02,9677.630000000001,-609.6100000000006
5,"1955834100383427072",12328.560000000001,221.65,12106.910000000002
5,"438815308643604608",7763.51,7532.469999999999,231.04000000000087
5,"3072902593423469568",10894.43,2437.81,8456.62
5,"1936711138993690624",8432.62,11396.32,-2963.699999999999
5,"1226268803451201280",15300.36,4298.79,11001.57
5,"2231018769593559552",8947.06,4750.11,4196.95
5,"3172089276690916352",10356.22,6365.35,3990.869999999999
5,"521874198836459456",8471.57,11551.15,-3079.58
5,"610824817682392192",10980.05,8919.59,2060.459999999999
5,"1494614814501986304",13693.94,7228.26,6465.68
5,"2163404689578000384",12299.24,3397.89,8901.35
5,"1946646909687799808",4976.58,5954.97,-978.3900000000003
5,"3230983663395605504",11402.95,5806.58,5596.370000000001
5,"2554594966283616256",5590.919999999999,4628.76,962.159999999999
5,"1282870938088040704",6570.28,2639.96,3930.3199999999997
5,"558695216876128640",11873.490000000002,5311.110000000001,6562.380000000001
5,"2178365929526278400",6624.01,387.89,6236.12
5,"1776937310934600960",14184.06,4715.32,9468.74
5,"3139041362634737664",9853.25,1874.8199999999997,7978.43
5,"1822325679006940160",8232.94,4096.169999999999,4136.770000000001
5,"3255066793521244672",12943.65,1900.8,11042.85
5,"313809706454794688",3052.77,3134.0600000000004,-81.29000000000042
5,"1995587513191820288",5545.0199999999995,327.35,5217.669999999999
5,"2987037390618529792",7402.550000000001,2123.41,5279.140000000001
5,"3264941805925656064",22997.74,3188.58,19809.160000000003
5,"1487607682736626176",9663.43,5174.59,4488.84
5,"2790629213843599360",6149.2,8820.07,-2670.87
5,"2193320777182680832",14866.960000000001,5242.36,9624.600000000002
5,"1764278352909761024",9196.95,5235.84,3961.1100000000006
5,"3205565538206069760",8643.369999999999,996.4699999999999,7646.899999999999
5,"1928142601137327360",4529.780000000001,4322.85,206.9300000000003
5,"328582138468095168",8915.47,3776.79,5138.679999999999
5,"1098637240506956800",10760.689999999999,2616.09,8144.5999999999985
5,"2771869904319870464",2497.42,3699.15,-1201.73
5,"3165554518435380224",15825.86,6837.73,8988.130000000001
5,"1760690798610765568",6056.85,8234.099999999999,-2177.249999999998
5,"2293250967930509824",19402.199999999997,4069.79,15332.409999999996
5,"779969371794437376",9750.06,653.85,9096.21
5,"2356439186003837952",7746.589999999999,7185.32,561.2699999999995
5,"2251674620195322368",21771.0,6659.5599999999995,15111.44
5,"1944089711402395648",13502.07,3795.74,9706.33
5,"3286195164429405184",17545.129999999997,2945.3500000000004,14599.779999999997
5,"1599221370092290304",10190.830000000002,1960.54,8230.29
5,"1212984173153576192",3252.2,983.51,2268.6899999999996
5,"1350034704272754688",6790.33,1355.3300000000002,5435.0
5,"1334921227813055232",16659.68,4666.22,11993.46
5,"169929609279897888",13754.630000000001,2291.14,11463.490000000002
5,"64739697585428824",9047.58,4311.91,4735.67
5,"1441115550889647360",9261.86,4088.85,5173.01
5,"1054817133611479936",10340.900000000001,4983.34,5357.560000000001
5,"1844900775043772160",10213.710000000001,3935.0,6278.710000000001
5,"188800018050884064",1449.3600000000001,1073.65,375.71000000000004
5,"2870972527685132800",6262.050000000001,2027.0,4235.050000000001
5,"648748349375078272",3227.7,3975.2700000000004,-747.5700000000006
5,"1530270677964222464",13757.86,3521.6000000000004,10236.26
5,"4389885964342542",5406.57,3990.09,1416.4799999999996
5,"2282299981619367936",14392.29,3651.67,10740.62
5,"2410155596308983808",5064.0199999999995,2937.1400000000003,2126.879999999999
5,"1569179293278531328",11147.330000000002,5024.82,6122.510000000002
5,"1293273709416096256",10546.970000000001,5593.530000000001,4953.4400000000005
5,"1821811183866312448",955.9499999999999,790.65,165.29999999999995
5,"141377949717343136",8776.550000000001,6773.17,2003.380000000001
5,"1603907849773982976",11630.07,4445.59,7184.48
5,"2719949757760092672",18641.590000000004,12001.64,6639.950000000004
5,"234686843454552128",13392.019999999999,6481.289999999999,6910.73
5,"891733264117860352",11367.61,4268.11,7099.500000000001
5,"978556754035917824",13852.02,4645.16,9206.86
5,"1419028122748035584",9107.31,5535.67,3571.6399999999994
5,"1461547855419326720",8866.35,5624.62,3241.7300000000005
5,"2279424187814181888",16134.470000000001,8326.119999999999,7808.350000000002
5,"440842023281458560",8180.28,2415.95,5764.33
5,"301691487284713216",15358.130000000001,3976.8700000000003,11381.26
5,"229067981439900832",16660.920000000002,7941.9,8719.020000000002
5,"2153623627464215040",13832.7,3743.2,10089.5
5,"730063032181740160",13251.060000000001,1726.17,11524.890000000001
5,"168811761894348032",11159.1,2805.8,8353.3
5,"484118785363687680",11299.43,5647.07,5652.360000000001
5,"3094685588235107840",5915.56,2385.45,3530.1100000000006
5,"2147296337333083392",14820.21,3197.34,11622.869999999999
5,"1674300244952559872",10235.099999999999,7161.4800000000005,3073.619999999998
5,"2964716222923359232",7481.1900000000005,7120.959999999999,360.2300000000014
5,"3309064366240148992",7571.36,4982.030000000001,2589.329999999999
5,"1744980833099712512",7659.48,814.06,6845.42
5,"2280805770964835328",7091.689999999999,5189.639999999999,1902.0499999999993
5,"3056528951074530304",6770.9800000000005,4304.9,2466.080000000001
5,"3052219708868563968",3905.84,727.14,3178.7000000000003
5,"1511893599954569472",6406.71,1503.8899999999999,4902.82
5,"944558095886277504",15814.199999999999,13419.73,2394.4699999999993
5,"3209800066076578304",8700.16,5057.3099999999995,3642.8500000000004
5,"2617898009654090752",3998.84,212.27,3786.57
5,"1343239271774595840",13507.21,6539.970000000001,6967.239999999998
5,"1355311341465384704",9297.029999999999,4501.09,4795.939999999999
5,"2885005593805655040",13864.84,5976.99,7887.85
5,"3028145715028865536",10029.05,5107.02,4922.029999999999
5,"687013250387395968",8207.55,3367.7,4839.849999999999
5,"941569264265902208",16268.29,735.75,15532.54
5,"1583877692250872832",13331.16,4608.24,8722.92
5,"1401126917453477632",4400.18,1071.28,3328.9000000000005
5,"609876902552962688",10569.019999999999,4955.69,5613.329999999999
5,"2353219857244994560",10217.94,5465.39,4752.55
5,"2016394153810305792",5083.32,1288.55,3794.7699999999995
5,"2616179772511922688",4755.19,1224.58,3530.6099999999997
5,"1361735257947227392",5457.4400000000005,9286.89,-3829.449999999999
5,"2067881895082469120",5966.97,866.3,5100.67
5,"1803591362182262016",11343.4,877.27,10466.13
5,"2115468902086646272",6717.280000000001,7459.71,-742.4299999999994
5,"2461037277732594176",5434.87,2906.2999999999997,2528.57
5,"874987489255853824",21289.34,4933.200000000001,16356.14
5,"235954802795272896",5281.369999999999,1828.43,3452.9399999999987
5,"2818771035292670464",2892.2299999999996,4937.16,-2044.9300000000003
5,"135532594981396336",5568.969999999999,4681.17,887.7999999999993
5,"107475852923998880",9083.65,6282.17,2801.4799999999996
5,"754972491476435200",8852.01,7903.250000000001,948.7599999999993
5,"1829446518185460224",4479.14,6008.47,-1529.33
5,"1395328180079525376",5353.84,1292.08,4061.76
5,"2990670693713937408",1393.01,504.69,888.3199999999999
5,"2407761056538634752",3998.06,1452.06,2546.0
5,"2017307156313132032",5181.09,2445.4500000000003,2735.64
5,"2721582477389753344",11027.060000000001,6427.650000000001,4599.410000000001
5,"108970630555759344",9566.89,3229.74,6337.15
5,"549020696523867456",12906.5,9025.300000000001,3881.199999999999
5,"1037002893435263232",7805.49,2594.05,5211.44
5,"2369509596293594624",4883.07,4781.08,101.98999999999978
5,"834137724526952320",3391.86,2860.08,531.7800000000002
5,"1869463682146309376",16243.630000000001,11650.29,4593.34
5,"3111844168557031936",11102.35,8780.92,2321.4300000000003
5,"447893995177361664",4761.8099999999995,5311.21,-549.4000000000005
5,"1266278349864002560",6886.460000000001,1598.68,5287.780000000001
5,"2857534072242359808",4912.27,6422.89,-1510.62
5,"1306963779051806464",2978.11,1711.4199999999998,1266.6900000000003
5,"2913958718019642368",4636.599999999999,7954.290000000001,-3317.6900000000014
5,"1001410782746724992",11732.779999999999,8409.58,3323.199999999999
5,"154055240274739328",9308.85,1907.92,7400.93
5,"3138362166728880640",9288.18,1935.0,7353.18
5,"351359475456058560",13011.95,11256.199999999999,1755.7500000000018
5,"124352383024872896",2903.21,5144.25,-2241.04
5,"120702926737711024",11481.82,2061.3599999999997,9420.46
5,"1595970586444568576",7128.700000000001,6473.79,654.9100000000008
5,"2907677566324036096",7873.799999999999,2188.79,5685.009999999999
5,"3377933965123534336",9687.2,6660.54,3026.6600000000008
5,"1909354512342048000",9251.65,1996.67,7254.98
5,"3226412717429306880",11687.949999999999,3225.08,8462.869999999999
5,"1274927512684777984",7402.16,3361.66,4040.5
5,"1530526940025619712",5855.72,4952.57,903.1500000000005
5,"2174748838060480000",8886.76,2162.65,6724.110000000001
5,"1554555354973020672",3854.58,1955.5900000000001,1898.9899999999998
5,"589213252550147328",5178.58,1129.86,4048.7200000000003
5,"2787004021035786240",10412.170000000002,4761.43,5650.740000000002
5,"135082614524974544",9368.16,3009.42,6358.74
5,"3342030327796086272",10859.48,5364.85,5494.629999999999
5,"1450932848789565696",4319.42,285.66,4033.76
5,"2936942107894536192",4580.54,8195.53,-3614.9900000000007
5,"3344787570545890304",11913.669999999998,890.97,11022.699999999999
5,"471078712172128512",17310.839999999997,3998.9700000000003,13311.869999999995
5,"2445823730830328832",13760.76,5529.6,8231.16
5,"609101307767466240",12488.41,6016.53,6471.88
5,"1143987877613632512",4739.93,6766.900000000001,-2026.9700000000003
5,"1367944228967689728",1207.55,693.83,513.7199999999999
5,"2546323068895763456",2794.4700000000003,8332.65,-5538.179999999999
5,"376286241930336960",6894.93,10652.54,-3757.6100000000006
5,"1503313813407873792",9791.4,5240.6900000000005,4550.709999999999
5,"656310943601776384",8732.560000000001,5616.73,3115.8300000000017
5,"1417448959160885760",19027.699999999997,2083.1,16944.6
5,"686379403704104576",6226.14,4056.42,2169.7200000000003
5,"761637343122793728",13924.89,5560.7,8364.189999999999
5,"1843845614534344448",9309.970000000001,2571.9799999999996,6737.990000000002
5,"3001140530287548928",14521.279999999999,4178.74,10342.539999999999
5,"2399077440148230144",16975.340000000004,5091.5,11883.840000000004
5,"2886913084431940608",9712.740000000002,3220.1,6492.640000000001
5,"482621764010577984",7551.370000000001,6971.5,579.8700000000008
5,"1535222034555111680",5040.54,3873.88,1166.6599999999999
5,"84975661430612864",6980.5,6325.57,654.9300000000003
5,"1495019484903371520",7354.52,6678.93,675.5900000000001
5,"2793427964102705664",4613.33,1380.26,3233.0699999999997
5,"1933883943999525632",9068.48,5206.43,3862.0499999999993
5,"312923262477346176",5300.630000000001,5614.37,-313.7399999999989
5,"3354156358202833920",2308.69,828.1,1480.5900000000001
5,"2197567524718733824",7947.11,5169.9,2777.21
5,"1428250994645411584",8878.82,4113.55,4765.2699999999995
5,"2834322897393410048",6606.36,3999.11,2607.2499999999995
5,"200682778603736864",10864.71,4175.26,6689.449999999999
5,"949479556162075776",8936.02,5615.84,3320.1800000000003
5,"645881256406179712",7513.5,4127.21,3386.29
5,"1637690913808173312",24093.27,3622.4900000000002,20470.78
5,"275534638982815392",11965.240000000002,1394.8700000000001,10570.37
5,"3395959545857094144",12073.119999999999,5221.32,6851.799999999999
5,"2185389770966031360",8588.77,1797.62,6791.150000000001
5,"787582418192337664",14693.57,2478.96,12214.61
5,"3083512808040083968",587.02,1144.28,-557.26
5,"1356497523355119360",10077.62,5170.57,4907.050000000001
5,"824157223123384064",6874.529999999999,5823.650000000001,1050.8799999999983
5,"2251884609981475840",18833.18,6772.150000000001,12061.029999999999
5,"3141604282638044672",11812.36,8265.35,3547.01
5,"2723153357414394880",4353.88,1669.73,2684.15
5,"1838124940886729984",12117.98,4856.85,7261.129999999999
5,"1055766151188218368",9883.92,2873.6400000000003,7010.28
5,"3055759048181225472",7784.219999999999,2910.53,4873.689999999999
5,"871968629014167424",16028.470000000001,5184.16,10844.310000000001
5,"1907777757306996992",6568.5,1518.61,5049.89
5,"2032651655850029056",9145.2,3193.2799999999997,5951.920000000001
5,"977878057820229632",12388.7,4999.16,7389.540000000001
5,"997337949633165696",18389.16,8204.6,10184.56
5,"1575605987157734400",11012.78,5681.03,5331.750000000001
5,"1718818436234151680",16996.2,7933.17,9063.03
5,"7190001193193504",11322.27,575.41,10746.86
5,"1200699429933136128",5950.51,1576.84,4373.67
5,"1322595782186974720",13026.54,5548.45,7478.090000000001
5,"263287151706691008",7278.01,3090.5499999999997,4187.460000000001
5,"1094745625541714560",17974.62,11562.3,6412.32
5,"1871076710202470144",3532.0800000000004,1223.02,2309.0600000000004
5,"1532951754049244928",4510.34,3359.5699999999997,1150.7700000000004
5,"542576173663573696",3267.52,1242.87,2024.65
5,"1587848155003043840",5387.73,5069.82,317.90999999999985
5,"3347662387995250176",10851.71,7487.38,3364.329999999999
5,"1897411406850879744",13480.039999999997,3734.8,9745.239999999998
5,"3367970772545285632",3291.8199999999997,2090.77,1201.0499999999997
5,"2753913995237586944",10802.82,1108.6,9694.22
5,"1434152014357266944",10303.16,4851.02,5452.139999999999
5,"760228371654757376",2196.13,4562.139999999999,-2366.0099999999993
5,"3001163962285090304",14569.480000000001,4425.3,10144.18
5,"1785659828025083904",18297.39,8131.179999999999,10166.21
5,"3332621018693219840",14252.749999999998,4380.9400000000005,9871.809999999998
5,"1790984240814543104",5880.52,6103.99,-223.46999999999935
5,"770083700068510464",12206.89,8092.82,4114.07
5,"169888920121933152",9554.919999999998,7120.73,2434.1899999999987
5,"1177214266062586112",7989.099999999999,5662.24,2326.8599999999997
5,"2772934729100460032",6853.050000000001,6199.949999999999,653.1000000000022
5,"221885843019086688",8651.630000000001,3493.37,5158.260000000001
5,"1676476300510733824",4801.78,4105.92,695.8599999999997
5,"1583251906999677696",9149.43,1072.21,8077.22
5,"1011785676866345088",4688.5599999999995,74.75,4613.8099999999995
5,"871161314795222400",7404.54,8403.289999999999,-998.7499999999991
5,"2553588467540336640",16543.32,7140.15,9403.17
5,"1389325231295372288",11827.009999999998,4160.4800000000005,7666.529999999998
5,"1191712669634745344",8186.279999999999,10289.46,-2103.1800000000003
5,"516327292507273472",7252.719999999998,6005.070000000001,1247.6499999999978
5,"288145936933396160",7030.25,6358.790000000001,671.4599999999991
5,"1484276703151592704",2825.52,209.25,2616.27
5,"1383857802615386880",6536.24,5258.889999999999,1277.3500000000004
5,"753676220537201024",13001.830000000002,1519.55,11482.280000000002
5,"2014899325542240512",9601.11,4536.8099999999995,5064.300000000001
5,"1685355072552963840",3039.3399999999997,2115.3,924.0399999999995
5,"1084629928873783296",8062.7699999999995,4341.16,3721.6099999999997
5,"650355688879598976",12427.21,5773.17,6654.039999999999
5,"2896712301603111936",20463.58,7634.81,12828.77
5,"3151771497343492096",15401.86,9869.470000000001,5532.389999999999
5,"2282854187300235520",10281.08,10593.560000000001,-312.4800000000014
5,"2880842420316697600",8909.27,904.44,8004.83
5,"1009595457100931840",7396.749999999999,1750.79,5645.959999999999
5,"3098602511874552320",5223.78,2066.03,3157.7499999999995
5,"1348803858286957824",10853.6,4644.780000000001,6208.82
5,"633501467490788736",2839.37,2422.76,416.6099999999997
5,"2502424283161502208",10376.99,3660.73,6716.26
5,"1867007841947613184",12815.880000000003,3906.49,8909.390000000003
5,"3257590277456690688",11227.8,9345.26,1882.539999999999
5,"2357744916240232960",11239.849999999999,8470.560000000001,2769.2899999999972
5,"1347422331421461248",11846.349999999999,5112.43,6733.919999999998
5,"777039812172554112",8144.549999999999,2161.61,5982.939999999999
5,"114919339075078736",6447.599999999999,1669.25,4778.349999999999
5,"1510109171570235904",8367.88,5330.94,3036.9399999999996
5,"3014660214107088384",9792.94,3882.9300000000003,5910.01
5,"3042467297729923584",6955.599999999999,2874.4500000000003,4081.149999999999
5,"2663837134903190016",14579.640000000003,4428.099999999999,10151.540000000005
5,"1169751224557192448",14690.54,3057.33,11633.210000000001
5,"1392465913318566144",8954.36,3330.33,5624.030000000001
5,"2111483017718655488",2669.7,578.78,2090.92
5,"2116956861066440192",8542.89,5063.46,3479.4299999999994
5,"2880070414689391104",8672.55,8948.08,-275.53000000000065
5,"2892463228309709312",3813.99,4021.9300000000003,-207.9400000000005
5,"2572522305274904576",15831.18,2171.16,13660.02
5,"3258395137618856448",5256.46,6758.950000000001,-1502.4900000000007
5,"1180833290993477888",14893.93,6683.87,8210.060000000001
5,"240420660754393408",9779.079999999998,9678.0,101.07999999999811
5,"2193786316837970432",12414.430000000002,6098.34,6316.090000000002
5,"1449597584044686080",7538.46,6520.77,1017.6899999999996
5,"2597376563635321344",3245.98,2597.11,648.8699999999999
5,"2849943863108900864",13801.64,4278.0,9523.64
5,"2411579667433612800",5513.59,2274.66,3238.9300000000003
5,"2811245352685571072",4424.75,4247.88,176.8699999999999
5,"1422657289069178112",16201.95,4802.45,11399.5
5,"2270210908113406720",5538.16,881.99,4656.17
5,"724294680908729728",4013.08,1420.48,2592.6
5,"2190457010831135744",9663.359999999999,396.91999999999996,9266.439999999999
5,"2672734613236276736",3017.88,12160.52,-9142.64
5,"2854907994259770368",8369.08,6858.889999999999,1510.1900000000005
5,"1075268712597521024",8960.98,7305.37,1655.6099999999997
5,"84373206635060816",4794.28,1410.19,3384.0899999999997
5,"2828097912608215552",11388.5,2873.56,8514.94
5,"1727436111443872256",6257.76,504.11,5753.650000000001
5,"1816212217563202816",14416.859999999999,4768.53,9648.329999999998
5,"560539599729447104",3990.51,3185.88,804.6300000000001
5,"1678541231333832448",5108.27,7485.74,-2377.4699999999993
5,"2810410052356785664",11046.93,5359.13,5687.8
5,"3382345980633709056",11908.99,4205.52,7703.469999999999
5,"2224774574767258624",16791.69,9816.58,6975.109999999999
5,"3125986362940341248",9013.37,1841.25,7172.120000000001
5,"3269495735325710848",3921.73,6596.85,-2675.1200000000003
5,"322173213301573504",10620.93,9655.91,965.0200000000004
5,"2918368509904719360",15150.419999999998,8452.289999999999,6698.129999999999
5,"1214665701242474240",3152.15,2659.5,492.6500000000001
5,"890563153332656640",23226.48,5656.3,17570.18
5,"1432335936015509248",10651.52,10075.18,576.3400000000001
5,"2983491067903583232",15905.910000000002,4288.77,11617.140000000001
5,"3076423985631623168",12485.65,4707.55,7778.099999999999
5,"2163780176255076864",9684.060000000001,6808.89,2875.170000000001
5,"609580969204894720",4847.92,4358.700000000001,489.21999999999935
5,"2234948381432318464",12999.24,11669.689999999999,1329.550000000001
5,"125462360830053984",14406.52,4813.03,9593.490000000002
5,"1212680833784468224",5026.33,1327.1100000000001,3699.22
5,"3157428027826440192",10392.01,9173.67,1218.3400000000001
5,"2218006268338255104",9829.73,4817.99,5011.74
5,"924873557118118528",14933.05,5792.139999999999,9140.91
5,"1055612037218602368",9335.81,4126.8099999999995,5209.0
5,"2431112967778142208",5562.45,2467.29,3095.16
5,"68956965523083960",7536.820000000001,2832.32,4704.5
5,"2974829106549477376",11257.21,3771.1000000000004,7486.109999999999
5,"3061377907056598016",12645.07,3181.24,9463.83
5,"2763243844157595136",10543.42,5838.1900000000005,4705.23
5,"1605091595151438080",8559.29,4373.16,4186.130000000001
5,"1592092034070017536",13569.980000000001,2350.66,11219.320000000002
5,"788735492628567808",15260.560000000001,4884.06,10376.5
5,"2041063912576795136",10099.619999999999,11542.23,-1442.6100000000006
5,"1297232403224856064",16835.07,4006.07,12829.0
5,"1154259801784770816",10615.54,2421.0699999999997,8194.470000000001
5,"2991431595261396992",18654.52,13901.11,4753.41
5,"3253259375423671296",13683.059999999998,3631.91,10051.149999999998
5,"2389345252499485184",13951.71,6981.049999999999,6970.66
5,"2482028122000800768",4959.81,9385.3,-4425.489999999999
5,"661025283851560192",3583.59,1046.09,2537.5
5,"1108495682997129728",9272.349999999999,5603.56,3668.789999999998
5,"2479265777966602240",5985.58,407.17,5578.41
5,"374905817200632832",10114.1,7977.56,2136.54
5,"2587899832729254912",9825.16,3023.13,6802.03
5,"1678820777091676160",2283.29,1224.84,1058.45
5,"849630942239544576",9044.039999999999,4456.099999999999,4587.94
5,"276869151744596512",8628.109999999999,2246.66,6381.449999999999
5,"3131902846068705792",9909.619999999999,5604.47,4305.149999999999
5,"2638316102640025088",14042.24,4549.15,9493.09
5,"1045864671125452800",12257.31,1527.02,10730.289999999999
5,"357592468060958656",3785.8399999999997,1618.17,2167.6699999999996
5,"250582644892762240",9270.29,2883.4300000000003,6386.860000000001
5,"2553769158543729664",8156.29,878.3,7277.99
5,"215521620433136640",6204.46,2671.7900000000004,3532.6699999999996
5,"1697464224165384960",10600.5,1466.33,9134.17
5,"474867729011736064",6282.8099999999995,4854.98,1427.83
5,"2628047430427443200",16823.989999999998,5156.4400000000005,11667.549999999997
5,"991335346444793984",6199.150000000001,213.83,5985.320000000001
5,"2185756263921039872",12920.48,2663.18,10257.3
5,"517298689974568960",10791.029999999999,4330.55,6460.479999999999
5,"886732021197186048",11886.27,4829.759999999999,7056.510000000001
5,"1466321349597040896",8562.41,4186.18,4376.23
5,"1018069448124882176",5777.160000000001,3297.81,2479.350000000001
5,"2536817342868176896",8659.07,827.85,7831.219999999999
5,"277128416557656608",4391.76,5483.49,-1091.7299999999996
5,"2453815228888965632",6791.02,5077.6,1713.42
5,"2764251548368913408",8495.43,7147.3,1348.13
5,"2966204915346793984",8471.47,4400.52,4070.949999999999
5,"1394096813719309568",2707.6400000000003,2710.02,-2.3799999999996544
5,"179328855087320512",7217.43,3197.4700000000003,4019.96
5,"2037429626763710720",19178.98,5214.150000000001,13964.829999999998
5,"977461304867043712",12306.59,1232.28,11074.31
5,"611904069541855616",10615.66,2069.93,8545.73
5,"584843842065809920",3856.63,1325.78,2530.8500000000004
5,"1015685572304746752",11380.899999999998,2902.58,8478.319999999998
5,"2282759015936139520",19548.59,9961.45,9587.14
5,"839384783347508992",12432.220000000001,5228.55,7203.670000000001
5,"864325720170743808",3897.76,3517.09,380.6700000000001
5,"415352573631296768",18930.99,4622.09,14308.900000000001
5,"720136249500197248",12580.57,3113.73,9466.84
5,"1053120809832542208",9691.52,1978.06,7713.460000000001
5,"2290354650443648512",12752.019999999999,2670.15,10081.869999999999
5,"3105992056340826624",10981.89,12739.01,-1757.1200000000008
5,"1439485461147845888",10668.49,4361.9400000000005,6306.549999999999
5,"2711349878844345344",2905.3199999999997,2886.19,19.129999999999654
5,"1036106360825605888",11202.689999999999,9669.23,1533.4599999999991
5,"995178237998888192",6392.68,3192.51,3200.17
5,"2727304266159660032",9726.75,7039.29,2687.46
5,"575226427166558144",7633.03,2060.7,5572.33
5,"93180298673612224",13763.060000000001,2802.67,10960.390000000001
5,"1780800263970610432",5757.53,8735.52,-2977.9900000000007
5,"3291460245029950464",10749.29,3993.51,6755.780000000001
5,"240484496208765024",9049.51,5303.5599999999995,3745.9500000000007
5,"1935351294671374336",5708.96,3383.42,2325.54
5,"1745712368239072768",4154.98,23.86,4131.12
5,"3166616180795768320",3490.53,1867.46,1623.0700000000002
5,"1831460928205754880",3490.8100000000004,4878.51,-1387.6999999999998
5,"2107941124253058560",10665.34,6343.99,4321.35
5,"2289562654808743936",16077.06,11057.98,5019.08
5,"2501723388915528192",5031.77,8915.470000000001,-3883.7000000000007
